"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2003"	"2003"	870	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"1999"	"1999"	735	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2000"	"2000"	700	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2001"	"2001"	671	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2002"	"2002"	701	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2003"	"2003"	729	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"1999"	"1999"	528	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2000"	"2000"	582	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2001"	"2001"	553	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2002"	"2002"	591	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2003"	"2003"	507	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"1999"	"1999"	453	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2000"	"2000"	509	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2001"	"2001"	442	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2002"	"2002"	427	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2003"	"2003"	447	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"1999"	"1999"	345	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2000"	"2000"	381	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2001"	"2001"	373	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2002"	"2002"	353	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2003"	"2003"	380	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"1999"	"1999"	264	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2000"	"2000"	264	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2001"	"2001"	244	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2002"	"2002"	289	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2003"	"2003"	263	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"1999"	"1999"	226	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2000"	"2000"	194	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2001"	"2001"	203	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2002"	"2002"	210	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2003"	"2003"	197	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"1999"	"1999"	163	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2000"	"2000"	175	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2001"	"2001"	153	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2002"	"2002"	162	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2003"	"2003"	146	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"1999"	"1999"	307	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2000"	"2000"	349	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2001"	"2001"	375	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2002"	"2002"	379	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2003"	"2003"	340	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	42	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	35	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	40	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	29	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2003"	"2003"	17	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"1999"	"1999"	5835	1112288	524.6
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2000"	"2000"	5853	1102471	530.9
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2001"	"2001"	5803	1130915	513.1
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2002"	"2002"	5757	1098967	523.9
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2003"	"2003"	5632	1097359	513.2
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"1999"	"1999"	466	1119140	41.6
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2000"	"2000"	440	1118927	39.3
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2001"	"2001"	455	1105182	41.2
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2002"	"2002"	432	1124942	38.4
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2003"	"2003"	417	1092307	38.2
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"1999"	"1999"	298	1120145	26.6
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2000"	"2000"	296	1110572	26.7
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2001"	"2001"	309	1106091	27.9
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2002"	"2002"	289	1101714	26.2
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2003"	"2003"	292	1121719	26.0
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"1999"	"1999"	249	1145874	21.7
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2000"	"2000"	195	1129387	17.3
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2001"	"2001"	226	1108718	20.4
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2002"	"2002"	204	1103745	18.5
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2003"	"2003"	219	1100110	19.9
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"1999"	"1999"	201	1169805	17.2
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2000"	"2000"	169	1158327	14.6
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2001"	"2001"	190	1121784	16.9
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2002"	"2002"	146	1107123	13.2
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2003"	"2003"	188	1102806	17.0
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"1999"	"1999"	183	1186535	15.4
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2000"	"2000"	172	1171363	14.7
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2001"	"2001"	175	1148762	15.2
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2002"	"2002"	167	1121048	14.9
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2003"	"2003"	132	1107066	11.9
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"1999"	"1999"	180	1206171	14.9
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2000"	"2000"	149	1189037	12.5
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2001"	"2001"	168	1167831	14.4
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2002"	"2002"	129	1145656	11.3
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2003"	"2003"	126	1117379	11.3
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"1999"	"1999"	177	1251626	14.1
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2000"	"2000"	169	1223015	13.8
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2001"	"2001"	167	1180376	14.1
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2002"	"2002"	131	1166600	11.2
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2003"	"2003"	149	1144934	13.0
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"1999"	"1999"	176	1272396	13.8
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2000"	"2000"	148	1257589	11.8
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2001"	"2001"	147	1210883	12.1
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2002"	"2002"	146	1178901	12.4
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2003"	"2003"	136	1165333	11.7
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"1999"	"1999"	159	1305083	12.2
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2000"	"2000"	135	1294111	10.4
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2001"	"2001"	163	1246982	13.1
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2002"	"2002"	147	1210601	12.1
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2003"	"2003"	143	1179197	12.1
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"1999"	"1999"	180	1279960	14.1
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2000"	"2000"	149	1306432	11.4
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2001"	"2001"	138	1287105	10.7
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2002"	"2002"	144	1258031	11.4
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2003"	"2003"	164	1226537	13.4
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"1999"	"1999"	182	1261356	14.4
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2000"	"2000"	165	1274175	12.9
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2001"	"2001"	151	1316522	11.5
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2002"	"2002"	146	1286219	11.4
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2003"	"2003"	137	1254783	10.9
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"1999"	"1999"	179	1269352	14.1
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2000"	"2000"	170	1271514	13.4
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2001"	"2001"	178	1284949	13.9
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2002"	"2002"	165	1320719	12.5
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2003"	"2003"	158	1291266	12.2
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"1999"	"1999"	168	1271655	13.2
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2000"	"2000"	213	1261791	16.9
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2001"	"2001"	192	1271586	15.1
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2002"	"2002"	232	1285749	18.0
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2003"	"2003"	207	1320528	15.7
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"1999"	"1999"	261	1281157	20.4
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2000"	"2000"	275	1280018	21.5
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2001"	"2001"	244	1265309	19.3
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2002"	"2002"	259	1269970	20.4
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2003"	"2003"	213	1282393	16.6
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"1999"	"1999"	361	1247271	28.9
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2000"	"2000"	369	1271710	29.0
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2001"	"2001"	324	1277737	25.4
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2002"	"2002"	314	1267017	24.8
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2003"	"2003"	314	1272190	24.7
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"1999"	"1999"	536	1272166	42.1
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2000"	"2000"	523	1249005	41.9
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2001"	"2001"	518	1284896	40.3
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2002"	"2002"	554	1278871	43.3
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2003"	"2003"	493	1268027	38.9
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"1999"	"1999"	614	1269838	48.4
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2000"	"2000"	514	1263297	40.7
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2001"	"2001"	568	1249847	45.4
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2002"	"2002"	589	1283401	45.9
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2003"	"2003"	527	1275892	41.3
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"1999"	"1999"	593	1255805	47.2
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2000"	"2000"	622	1268704	49.0
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2001"	"2001"	546	1264462	43.2
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2002"	"2002"	606	1252459	48.4
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2003"	"2003"	646	1286714	50.2
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"1999"	"1999"	587	1300337	45.1
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2000"	"2000"	573	1297112	44.2
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2001"	"2001"	552	1271647	43.4
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2002"	"2002"	605	1266952	47.8
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2003"	"2003"	589	1254702	46.9
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"1999"	"1999"	544	1226200	44.4
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2000"	"2000"	566	1259913	44.9
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2001"	"2001"	553	1291185	42.8
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2002"	"2002"	579	1268205	45.7
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2003"	"2003"	577	1260351	45.8
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"1999"	"1999"	524	1175490	44.6
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2000"	"2000"	552	1188829	46.4
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2001"	"2001"	589	1274486	46.2
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2002"	"2002"	639	1289187	49.6
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2003"	"2003"	632	1264903	50.0
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"1999"	"1999"	503	1146234	43.9
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2000"	"2000"	497	1158627	42.9
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2001"	"2001"	499	1201281	41.5
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2002"	"2002"	532	1269782	41.9
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2003"	"2003"	627	1282009	48.9
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"1999"	"1999"	469	1093448	42.9
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2000"	"2000"	492	1120655	43.9
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2001"	"2001"	504	1159661	43.5
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2002"	"2002"	521	1197845	43.5
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2003"	"2003"	602	1264385	47.6
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"1999"	"1999"	460	1125756	40.9
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2000"	"2000"	487	1105522	44.1
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2001"	"2001"	535	1134988	47.1
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2002"	"2002"	562	1157582	48.5
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2003"	"2003"	611	1194730	51.1
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"1999"	"1999"	502	1123909	44.7
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2000"	"2000"	515	1143143	45.1
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2001"	"2001"	555	1098072	50.5
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2002"	"2002"	548	1135716	48.3
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2003"	"2003"	556	1158637	48.0
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"1999"	"1999"	528	1136140	46.5
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2000"	"2000"	491	1108126	44.3
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2001"	"2001"	532	1139915	46.7
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2002"	"2002"	547	1095073	50.0
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2003"	"2003"	580	1130537	51.3
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"1999"	"1999"	598	1248002	47.9
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2000"	"2000"	560	1166635	48.0
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2001"	"2001"	568	1111742	51.1
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2002"	"2002"	543	1140238	47.6
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2003"	"2003"	603	1095817	55.0
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"1999"	"1999"	662	1342865	49.3
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2000"	"2000"	630	1258439	50.1
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2001"	"2001"	613	1147031	53.4
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2002"	"2002"	639	1107720	57.7
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2003"	"2003"	612	1134083	54.0
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"1999"	"1999"	702	1362862	51.5
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2000"	"2000"	706	1369779	51.5
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2001"	"2001"	694	1229470	56.4
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2002"	"2002"	635	1139085	55.7
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2003"	"2003"	644	1097409	58.7
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"1999"	"1999"	735	1357139	54.2
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2000"	"2000"	718	1381668	52.0
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2001"	"2001"	829	1345652	61.6
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2002"	"2002"	739	1232235	60.0
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2003"	"2003"	681	1144873	59.5
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"1999"	"1999"	784	1289369	60.8
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2000"	"2000"	811	1310885	61.9
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2001"	"2001"	816	1378062	59.2
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2002"	"2002"	839	1339908	62.6
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2003"	"2003"	815	1225464	66.5
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"1999"	"1999"	879	1340150	65.6
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2000"	"2000"	857	1303931	65.7
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2001"	"2001"	931	1324812	70.3
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2002"	"2002"	900	1382564	65.1
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2003"	"2003"	875	1347846	64.9
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"1999"	"1999"	968	1367284	70.8
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2000"	"2000"	943	1340264	70.4
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2001"	"2001"	959	1301952	73.7
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2002"	"2002"	986	1325113	74.4
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2003"	"2003"	1062	1382735	76.8
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"1999"	"1999"	1179	1480734	79.6
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2000"	"2000"	1026	1394664	73.6
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2001"	"2001"	1081	1333292	81.1
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2002"	"2002"	1043	1301823	80.1
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2003"	"2003"	1032	1324570	77.9
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"1999"	"1999"	1291	1578829	81.8
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2000"	"2000"	1264	1528463	82.7
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2001"	"2001"	1186	1377466	86.1
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2002"	"2002"	1194	1333639	89.5
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2003"	"2003"	1166	1302188	89.5
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"1999"	"1999"	1494	1587027	94.1
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2000"	"2000"	1377	1559523	88.3
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2001"	"2001"	1432	1496866	95.7
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2002"	"2002"	1375	1377044	99.9
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2003"	"2003"	1293	1332831	97.0
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"1999"	"1999"	1636	1624798	100.7
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2000"	"2000"	1592	1576056	101.0
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2001"	"2001"	1652	1554229	106.3
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2002"	"2002"	1545	1494439	103.4
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2003"	"2003"	1453	1373938	105.8
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"1999"	"1999"	1806	1615867	111.8
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2000"	"2000"	1770	1613998	109.7
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2001"	"2001"	1858	1574644	118.0
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2002"	"2002"	1723	1552765	111.0
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2003"	"2003"	1686	1492942	112.9
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"1999"	"1999"	1974	1659066	119.0
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2000"	"2000"	1987	1644873	120.8
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2001"	"2001"	2104	1602270	131.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2002"	"2002"	2094	1573223	133.1
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2003"	"2003"	1963	1551459	126.5
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"1999"	"1999"	2041	1672820	122.0
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2000"	"2000"	2149	1673748	128.4
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2001"	"2001"	2258	1642618	137.5
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2002"	"2002"	2266	1598969	141.7
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2003"	"2003"	2168	1569276	138.2
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"1999"	"1999"	2253	1633997	137.9
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2000"	"2000"	2358	1622085	145.4
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2001"	"2001"	2372	1660797	142.8
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2002"	"2002"	2457	1641848	149.6
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2003"	"2003"	2442	1598988	152.7
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"1999"	"1999"	2400	1657792	144.8
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2000"	"2000"	2506	1660528	150.9
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2001"	"2001"	2539	1627555	156.0
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2002"	"2002"	2719	1657389	164.1
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2003"	"2003"	2707	1637784	165.3
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	"1999"	"1999"	2590	1586599	163.2
