"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"76 years"	"76"			68720	1220802	5629.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"1999"	"1999"	3212	40717	7888.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2000"	"2000"	3142	41501	7570.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2001"	"2001"	3071	42419	7239.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2002"	"2002"	3075	43985	6991.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2003"	"2003"	3051	43697	6982.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2004"	"2004"	2965	43677	6788.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2005"	"2005"	3018	43733	6901.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2006"	"2006"	2814	43880	6412.9
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2007"	"2007"	2872	47289	6073.3
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2008"	"2008"	2689	44408	6055.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2009"	"2009"	2693	45882	5869.4
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2010"	"2010"	2742	48462	5658.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2011"	"2011"	2637	49133	5367.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2012"	"2012"	2918	52172	5593.0
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2013"	"2013"	2949	53503	5511.8
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2014"	"2014"	2883	53853	5353.5
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2015"	"2015"	3129	56498	5538.2
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2016"	"2016"	3078	58156	5292.7
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2017"	"2017"	3227	62326	5177.6
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2018"	"2018"	3387	62534	5416.3
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2019"	"2019"	3411	66116	5159.1
	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"	"2020 "	"2020"	4936	71630	6891.0
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"77 years"	"77"			67899	1115571	6086.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"1999"	"1999"	2944	37477	7855.5
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2000"	"2000"	3039	37893	8020.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2001"	"2001"	3034	38778	7824.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2002"	"2002"	2982	39406	7567.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2003"	"2003"	3077	40913	7520.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2004"	"2004"	3057	40667	7517.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2005"	"2005"	2920	40725	7170.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2006"	"2006"	2725	40836	6673.0
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2007"	"2007"	2789	41085	6788.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2008"	"2008"	2834	44335	6392.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2009"	"2009"	2685	41690	6440.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2010"	"2010"	2648	41697	6350.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2011"	"2011"	2798	45591	6137.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2012"	"2012"	2750	46027	5974.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2013"	"2013"	2951	49305	5985.2
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2014"	"2014"	2901	50719	5719.7
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2015"	"2015"	2994	50846	5888.4
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2016"	"2016"	3058	53389	5727.8
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2017"	"2017"	3196	55160	5794.1
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2018"	"2018"	3320	58911	5635.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2019"	"2019"	3302	59307	5567.6
	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"	"2020 "	"2020"	4619	62431	7398.6
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"78 years"	"78"			66623	1017188	6549.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"1999"	"1999"	2980	33643	8857.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2000"	"2000"	2926	33540	8723.9
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2001"	"2001"	3050	35157	8675.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2002"	"2002"	3083	35633	8652.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2003"	"2003"	2908	36189	8035.6
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2004"	"2004"	2907	37511	7749.7
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2005"	"2005"	2856	37297	7657.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2006"	"2006"	2740	37351	7335.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2007"	"2007"	2644	37467	7056.9
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2008"	"2008"	2716	37671	7209.8
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2009"	"2009"	2620	40632	6448.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2010"	"2010"	2621	38994	6721.5
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2011"	"2011"	2595	40619	6388.6
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2012"	"2012"	2765	42499	6506.0
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2013"	"2013"	2847	43260	6581.1
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2014"	"2014"	2878	46499	6189.4
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2015"	"2015"	3032	47656	6362.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2016"	"2016"	3080	47839	6438.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2017"	"2017"	3161	50428	6268.3
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2018"	"2018"	3245	51860	6257.2
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2019"	"2019"	3394	55771	6085.6
	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"	"2020 "	"2020"	4280	55714	7682.1
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"79 years"	"79"			65328	923230	7076.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"1999"	"1999"	2737	31395	8717.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2000"	"2000"	2914	32566	8948.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2001"	"2001"	2811	30756	9139.7
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2002"	"2002"	3004	31977	9394.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2003"	"2003"	2959	32401	9132.4
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2004"	"2004"	2805	32852	8538.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2005"	"2005"	2893	34070	8491.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2006"	"2006"	2826	33882	8340.7
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2007"	"2007"	2726	33957	8027.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2008"	"2008"	2722	34035	7997.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2009"	"2009"	2594	34210	7582.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2010"	"2010"	2725	36488	7468.2
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2011"	"2011"	2560	36232	7065.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2012"	"2012"	2748	37710	7287.2
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2013"	"2013"	2839	39763	7139.8
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2014"	"2014"	2846	40584	7012.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2015"	"2015"	3014	43438	6938.6
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2016"	"2016"	2994	44574	6716.9
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2017"	"2017"	2959	44963	6581.0
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2018"	"2018"	3166	47153	6714.3
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2019"	"2019"	3140	48967	6412.5
	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"	"2020 "	"2020"	4277	52103	8208.7
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"80 years"	"80"			64259	834076	7704.2
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"1999"	"1999"	2428	24603	9868.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2000"	"2000"	2692	25902	10393.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2001"	"2001"	2838	29351	9669.2
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2002"	"2002"	2662	27946	9525.5
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2003"	"2003"	2815	29157	9654.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2004"	"2004"	2636	29627	8897.3
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2005"	"2005"	2747	30165	9106.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2006"	"2006"	2743	31425	8728.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2007"	"2007"	2603	31393	8291.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2008"	"2008"	2634	31589	8338.3
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2009"	"2009"	2524	31762	7946.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2010"	"2010"	2504	31668	7907.0
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2011"	"2011"	2568	34503	7442.8
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2012"	"2012"	2565	33438	7670.9
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2013"	"2013"	2566	35079	7314.9
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2014"	"2014"	2704	37039	7300.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2015"	"2015"	2789	37678	7402.2
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2016"	"2016"	2913	40438	7203.6
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2017"	"2017"	3025	41682	7257.3
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2018"	"2018"	3037	41880	7251.7
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2019"	"2019"	3179	44428	7155.4
	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"	"2020 "	"2020"	4068	45513	8938.1
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"81 years"	"81"			61240	746266	8206.2
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"1999"	"1999"	2345	21537	10888.2
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2000"	"2000"	2379	21960	10833.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2001"	"2001"	2618	23788	11005.5
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2002"	"2002"	2719	26299	10338.8
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2003"	"2003"	2560	25077	10208.6
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2004"	"2004"	2637	26160	10080.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2005"	"2005"	2763	26660	10363.8
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2006"	"2006"	2575	27187	9471.4
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2007"	"2007"	2576	28391	9073.3
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2008"	"2008"	2573	28393	9062.1
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2009"	"2009"	2438	28605	8523.0
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2010"	"2010"	2545	28963	8787.1
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2011"	"2011"	2452	29478	8318.1
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2012"	"2012"	2575	31666	8131.8
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2013"	"2013"	2588	30900	8375.4
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2014"	"2014"	2610	32513	8027.6
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2015"	"2015"	2738	34231	7998.6
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2016"	"2016"	2820	34920	8075.6
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2017"	"2017"	2970	37569	7905.5
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2018"	"2018"	3022	38596	7829.8
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2019"	"2019"	3115	39383	7909.5
	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"	"2020 "	"2020"	4002	41102	9736.8
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"82 years"	"82"			59620	663378	8987.3
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"1999"	"1999"	2169	18375	11804.1
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2000"	"2000"	2145	19226	11156.8
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2001"	"2001"	2276	19898	11438.3
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2002"	"2002"	2337	21215	11015.8
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2003"	"2003"	2652	23535	11268.3
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2004"	"2004"	2394	22534	10623.9
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2005"	"2005"	2514	23627	10640.4
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2006"	"2006"	2531	24206	10456.1
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2007"	"2007"	2466	24836	9929.1
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2008"	"2008"	2549	26058	9782.0
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2009"	"2009"	2485	26194	9486.9
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2010"	"2010"	2402	26233	9156.4
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2011"	"2011"	2503	26424	9472.4
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2012"	"2012"	2438	26898	9063.9
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2013"	"2013"	2506	29062	8622.9
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2014"	"2014"	2472	28478	8680.4
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2015"	"2015"	2576	29840	8632.7
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2016"	"2016"	2722	31497	8642.1
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2017"	"2017"	2831	32187	8795.5
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2018"	"2018"	2988	34517	8656.6
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2019"	"2019"	2986	36182	8252.7
	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"	"2020 "	"2020"	3764	36191	10400.4
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"83 years"	"83"			56706	587213	9656.8
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"1999"	"1999"	2167	17008	12741.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2000"	"2000"	2094	16862	12418.5
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2001"	"2001"	2111	16901	12490.4
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2002"	"2002"	2169	17437	12439.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2003"	"2003"	2187	18600	11758.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2004"	"2004"	2256	20585	10959.4
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2005"	"2005"	2276	19766	11514.7
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2006"	"2006"	2377	20756	11452.1
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2007"	"2007"	2313	21321	10848.5
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2008"	"2008"	2398	21901	10949.3
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2009"	"2009"	2278	22988	9909.5
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2010"	"2010"	2367	23069	10260.5
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2011"	"2011"	2284	23900	9556.5
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2012"	"2012"	2406	23942	10049.3
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2013"	"2013"	2431	24489	9926.9
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2014"	"2014"	2353	26579	8852.9
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2015"	"2015"	2368	25944	9127.4
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2016"	"2016"	2550	27239	9361.6
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2017"	"2017"	2703	28835	9374.0
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2018"	"2018"	2694	29354	9177.6
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2019"	"2019"	2850	32258	8835.0
	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"	"2020 "	"2020"	3738	32975	11335.9
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"84 years"	"84"			53370	512709	10409.4
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"1999"	"1999"	2064	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2000"	"2000"	2000	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2001"	"2001"	1902	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2002"	"2002"	1959	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2003"	"2003"	1887	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2004"	"2004"	2078	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2005"	"2005"	2194	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2006"	"2006"	2049	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2007"	"2007"	2182	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2008"	"2008"	2260	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2009"	"2009"	2278	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2010"	"2010"	2358	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2011"	"2011"	2212	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2012"	"2012"	2245	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2013"	"2013"	2283	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2014"	"2014"	2252	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2015"	"2015"	2331	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2016"	"2016"	2348	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2017"	"2017"	2479	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2018"	"2018"	2614	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2019"	"2019"	2634	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"	"2020 "	"2020"	3559	Not Applicable	Not Applicable
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"85 years"	"85"			50168	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"1999"	"1999"	1967	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2000"	"2000"	1824	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2001"	"2001"	1876	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2002"	"2002"	1781	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2003"	"2003"	1831	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2004"	"2004"	1749	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2005"	"2005"	1885	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2006"	"2006"	2017	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2007"	"2007"	2069	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2008"	"2008"	2003	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2009"	"2009"	1982	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2010"	"2010"	2055	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2011"	"2011"	2048	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2012"	"2012"	2101	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2013"	"2013"	2197	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2014"	"2014"	2155	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2015"	"2015"	2140	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2016"	"2016"	2182	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2017"	"2017"	2277	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2018"	"2018"	2410	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2019"	"2019"	2429	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"	"2020 "	"2020"	3174	Not Applicable	Not Applicable
"Total"	"Black or African American"	"2054-5"	"Male"	"M"	"86 years"	"86"			46152	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"1999"	"1999"	1699	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2000"	"2000"	1669	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2001"	"2001"	1723	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2002"	"2002"	1687	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2003"	"2003"	1623	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2004"	"2004"	1590	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2005"	"2005"	1630	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2006"	"2006"	1710	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2007"	"2007"	1821	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2008"	"2008"	1822	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2009"	"2009"	1788	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"87 years"	"87"	"2010"	"2010"	1898	Not Applicable	Not Applicable
