"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2010"	"2010"	723	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2011"	"2011"	657	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2012"	"2012"	825	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2013"	"2013"	929	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2009"	"2009"	593	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2010"	"2010"	594	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2011"	"2011"	597	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2012"	"2012"	667	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2013"	"2013"	724	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2009"	"2009"	477	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2010"	"2010"	495	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2011"	"2011"	466	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2012"	"2012"	494	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2013"	"2013"	531	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2009"	"2009"	362	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2010"	"2010"	391	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2011"	"2011"	379	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2012"	"2012"	398	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2013"	"2013"	408	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2009"	"2009"	295	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2010"	"2010"	276	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2011"	"2011"	316	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2012"	"2012"	308	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2013"	"2013"	264	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2009"	"2009"	201	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2010"	"2010"	192	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2011"	"2011"	191	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2012"	"2012"	233	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2013"	"2013"	212	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2009"	"2009"	158	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2010"	"2010"	156	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2011"	"2011"	136	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2012"	"2012"	190	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2013"	"2013"	148	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2009"	"2009"	326	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2010"	"2010"	330	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2011"	"2011"	309	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2012"	"2012"	339	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2013"	"2013"	321	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2009"	"2009"	16	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2010"	"2010"	15	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2011"	"2011"	16	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2012"	"2012"	21	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2013"	"2013"	13	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2009"	"2009"	5078	1027561	494.2
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2010"	"2010"	4881	1015973	480.4
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2011"	"2011"	4760	1015784	468.6
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2012"	"2012"	4715	1004886	469.2
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2013"	"2013"	4518	1007308	448.5
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2009"	"2009"	348	1053816	33.0
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2010"	"2010"	401	1029629	38.9
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2011"	"2011"	346	1010750	34.2
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2012"	"2012"	348	1008638	34.5
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2013"	"2013"	373	1006862	37.0
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2009"	"2009"	246	1065961	23.1
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2010"	"2010"	210	1057989	19.8
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2011"	"2011"	201	1023849	19.6
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2012"	"2012"	234	1017723	23.0
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2013"	"2013"	194	1012737	19.2
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2009"	"2009"	179	1060236	16.9
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2010"	"2010"	175	1070876	16.3
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2011"	"2011"	175	1056652	16.6
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2012"	"2012"	183	1024511	17.9
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2013"	"2013"	141	1018339	13.8
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2009"	"2009"	146	1070330	13.6
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2010"	"2010"	134	1066848	12.6
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2011"	"2011"	156	1066999	14.6
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2012"	"2012"	127	1057265	12.0
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2013"	"2013"	120	1025326	11.7
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2009"	"2009"	112	1097849	10.2
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2010"	"2010"	117	1077752	10.9
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2011"	"2011"	129	1068177	12.1
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2012"	"2012"	117	1067871	11.0
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2013"	"2013"	114	1058025	10.8
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2009"	"2009"	121	1088846	11.1
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2010"	"2010"	116	1095897	10.6
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2011"	"2011"	102	1077087	9.5
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2012"	"2012"	106	1069048	9.9
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2013"	"2013"	113	1068600	10.6
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2009"	"2009"	86	1091294	7.9
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2010"	"2010"	103	1087542	9.5
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2011"	"2011"	105	1093493	9.6
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2012"	"2012"	80	1077950	7.4
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2013"	"2013"	92	1069643	8.6
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2009"	"2009"	98	1121342	8.7
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2010"	"2010"	126	1098810	11.5
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2011"	"2011"	114	1091293	10.4
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2012"	"2012"	101	1094358	9.2
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2013"	"2013"	109	1078380	10.1
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2009"	"2009"	100	1102534	9.1
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2010"	"2010"	99	1128140	8.8
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2011"	"2011"	104	1090595	9.5
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2012"	"2012"	101	1092148	9.2
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2013"	"2013"	92	1094830	8.4
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2009"	"2009"	104	1147783	9.1
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2010"	"2010"	112	1141972	9.8
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2011"	"2011"	89	1121594	7.9
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2012"	"2012"	90	1091324	8.2
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2013"	"2013"	105	1092615	9.6
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2009"	"2009"	121	1130159	10.7
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2010"	"2010"	112	1138364	9.8
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2011"	"2011"	98	1142818	8.6
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2012"	"2012"	113	1122277	10.1
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2013"	"2013"	95	1091736	8.7
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2009"	"2009"	116	1150565	10.1
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2010"	"2010"	138	1138305	12.1
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2011"	"2011"	109	1136152	9.6
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2012"	"2012"	102	1143430	8.9
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2013"	"2013"	117	1122801	10.4
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2009"	"2009"	134	1169126	11.5
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2010"	"2010"	133	1149046	11.6
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2011"	"2011"	135	1139059	11.9
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2012"	"2012"	142	1136792	12.5
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2013"	"2013"	157	1143960	13.7
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2009"	"2009"	191	1175302	16.3
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2010"	"2010"	163	1163428	14.0
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2011"	"2011"	196	1147945	17.1
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2012"	"2012"	167	1139799	14.7
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2013"	"2013"	173	1137399	15.2
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2009"	"2009"	226	1192374	19.0
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2010"	"2010"	220	1182000	18.6
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2011"	"2011"	227	1157589	19.6
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2012"	"2012"	229	1148902	19.9
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2013"	"2013"	204	1140523	17.9
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2009"	"2009"	345	1222738	28.2
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2010"	"2010"	308	1199641	25.7
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2011"	"2011"	312	1178710	26.5
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2012"	"2012"	302	1158912	26.1
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2013"	"2013"	251	1149784	21.8
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2009"	"2009"	417	1246904	33.4
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2010"	"2010"	355	1221833	29.1
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2011"	"2011"	374	1197899	31.2
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2012"	"2012"	346	1180075	29.3
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2013"	"2013"	334	1159818	28.8
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2009"	"2009"	511	1289152	39.6
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2010"	"2010"	438	1265869	34.6
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2011"	"2011"	416	1215528	34.2
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2012"	"2012"	418	1199666	34.8
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2013"	"2013"	391	1181164	33.1
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2009"	"2009"	509	1324765	38.4
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2010"	"2010"	540	1306123	41.3
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2011"	"2011"	485	1256872	38.6
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2012"	"2012"	437	1217676	35.9
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2013"	"2013"	462	1201094	38.5
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2009"	"2009"	493	1269695	38.8
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2010"	"2010"	524	1293701	40.5
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2011"	"2011"	517	1298934	39.8
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2012"	"2012"	496	1258918	39.4
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2013"	"2013"	524	1219146	43.0
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2009"	"2009"	543	1252223	43.4
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2010"	"2010"	582	1255814	46.3
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2011"	"2011"	580	1307420	44.4
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2012"	"2012"	548	1301080	42.1
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2013"	"2013"	557	1260544	44.2
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2009"	"2009"	559	1234147	45.3
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2010"	"2010"	561	1237369	45.3
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2011"	"2011"	592	1262933	46.9
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2012"	"2012"	590	1309702	45.0
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2013"	"2013"	580	1303028	44.5
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2009"	"2009"	612	1240443	49.3
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2010"	"2010"	573	1222220	46.9
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2011"	"2011"	624	1243603	50.2
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2012"	"2012"	633	1265275	50.0
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2013"	"2013"	655	1311762	49.9
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2009"	"2009"	617	1248724	49.4
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2010"	"2010"	667	1241887	53.7
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2011"	"2011"	612	1226671	49.9
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2012"	"2012"	650	1246231	52.2
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2013"	"2013"	673	1267333	53.1
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2009"	"2009"	610	1229690	49.6
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2010"	"2010"	654	1248104	52.4
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2011"	"2011"	682	1240015	55.0
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2012"	"2012"	651	1229282	53.0
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2013"	"2013"	633	1248504	50.7
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2009"	"2009"	697	1232623	56.5
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2010"	"2010"	665	1216246	54.7
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2011"	"2011"	727	1256712	57.8
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2012"	"2012"	716	1242630	57.6
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2013"	"2013"	714	1231781	58.0
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2009"	"2009"	706	1249525	56.5
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2010"	"2010"	667	1242260	53.7
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2011"	"2011"	702	1218526	57.6
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2012"	"2012"	744	1259216	59.1
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2013"	"2013"	764	1244799	61.4
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2009"	"2009"	789	1257818	62.7
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2010"	"2010"	769	1232381	62.4
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2011"	"2011"	734	1240860	59.2
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2012"	"2012"	804	1220883	65.9
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2013"	"2013"	805	1260985	63.8
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2009"	"2009"	809	1220200	66.3
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2010"	"2010"	815	1234974	66.0
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2011"	"2011"	837	1241232	67.4
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2012"	"2012"	869	1242855	69.9
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2013"	"2013"	838	1222422	68.6
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2009"	"2009"	862	1185954	72.7
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2010"	"2010"	880	1238332	71.1
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2011"	"2011"	876	1233234	71.0
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2012"	"2012"	942	1242773	75.8
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2013"	"2013"	875	1244211	70.3
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2009"	"2009"	780	1135542	68.7
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2010"	"2010"	801	1157835	69.2
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2011"	"2011"	939	1245483	75.4
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2012"	"2012"	967	1234540	78.3
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2013"	"2013"	913	1243859	73.4
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2009"	"2009"	883	1140699	77.4
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2010"	"2010"	901	1162527	77.5
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2011"	"2011"	953	1177811	80.9
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2012"	"2012"	942	1246414	75.6
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2013"	"2013"	1015	1235485	82.2
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2009"	"2009"	903	1104696	81.7
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2010"	"2010"	897	1127169	79.6
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2011"	"2011"	942	1155982	81.5
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2012"	"2012"	1015	1178609	86.1
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2013"	"2013"	1015	1246963	81.4
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2009"	"2009"	999	1147035	87.1
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2010"	"2010"	954	1112229	85.8
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2011"	"2011"	1071	1144166	93.6
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2012"	"2012"	1010	1156788	87.3
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2013"	"2013"	1107	1178948	93.9
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2009"	"2009"	989	1118758	88.4
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2010"	"2010"	1013	1150645	88.0
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2011"	"2011"	1038	1104963	93.9
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2012"	"2012"	1073	1144768	93.7
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2013"	"2013"	1168	1157021	100.9
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2009"	"2009"	1156	1153953	100.2
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2010"	"2010"	1185	1113589	106.4
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2011"	"2011"	1161	1147365	101.2
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2012"	"2012"	1122	1105487	101.5
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2013"	"2013"	1189	1144934	103.8
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2009"	"2009"	1351	1232804	109.6
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2010"	"2010"	1229	1164760	105.5
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2011"	"2011"	1154	1118320	103.2
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2012"	"2012"	1219	1147612	106.2
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2013"	"2013"	1226	1105602	110.9
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2009"	"2009"	1507	1342770	112.2
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2010"	"2010"	1422	1254823	113.3
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2011"	"2011"	1329	1148573	115.7
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2012"	"2012"	1296	1118614	115.9
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2013"	"2013"	1349	1147668	117.5
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2009"	"2009"	1663	1377071	120.8
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2010"	"2010"	1614	1364632	118.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2011"	"2011"	1522	1230771	123.7
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2012"	"2012"	1462	1148686	127.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2013"	"2013"	1445	1118355	129.2
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2009"	"2009"	1822	1313862	138.7
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2010"	"2010"	1782	1369451	130.1
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2011"	"2011"	1825	1342446	135.9
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2012"	"2012"	1643	1230488	133.5
	"White"	"2106-3"	"Female"	"F"	"40 years"	"40"	"2013"	"2013"	1597	1147917	139.1
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2009"	"2009"	1977	1296401	152.5
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2010"	"2010"	1874	1305670	143.5
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2011"	"2011"	1902	1370166	138.8
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2012"	"2012"	1982	1341863	147.7
	"White"	"2106-3"	"Female"	"F"	"41 years"	"41"	"2013"	"2013"	1808	1229243	147.1
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2009"	"2009"	2065	1321775	156.2
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2010"	"2010"	1958	1292760	151.5
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2011"	"2011"	2174	1316035	165.2
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2012"	"2012"	2132	1369478	155.7
	"White"	"2106-3"	"Female"	"F"	"42 years"	"42"	"2013"	"2013"	2171	1340650	161.9
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	"2009"	"2009"	2435	1367068	178.1
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	"2010"	"2010"	2255	1330251	169.5
	"White"	"2106-3"	"Female"	"F"	"43 years"	"43"	"2011"	"2011"	2275	1288968	176.5
