"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	"2019"	"2019"	2144	1138864	188.3
	"White"	"2106-3"	"Female"	"F"	"44 years"	"44"	"2020 "	"2020"	2427	1097398	221.2
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	"2019"	"2019"	2329	1108914	210.0
	"White"	"2106-3"	"Female"	"F"	"45 years"	"45"	"2020 "	"2020"	2687	1137863	236.1
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	"2019"	"2019"	2636	1136883	231.9
	"White"	"2106-3"	"Female"	"F"	"46 years"	"46"	"2020 "	"2020"	2865	1107243	258.8
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	"2019"	"2019"	2964	1216104	243.7
	"White"	"2106-3"	"Female"	"F"	"47 years"	"47"	"2020 "	"2020"	3253	1134675	286.7
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	"2019"	"2019"	3550	1324169	268.1
	"White"	"2106-3"	"Female"	"F"	"48 years"	"48"	"2020 "	"2020"	3648	1213414	300.6
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	"2019"	"2019"	3718	1349110	275.6
	"White"	"2106-3"	"Female"	"F"	"49 years"	"49"	"2020 "	"2020"	4169	1320895	315.6
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	"2019"	"2019"	4031	1293300	311.7
	"White"	"2106-3"	"Female"	"F"	"50 years"	"50"	"2020 "	"2020"	4630	1345616	344.1
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	"2019"	"2019"	4262	1264418	337.1
	"White"	"2106-3"	"Female"	"F"	"51 years"	"51"	"2020 "	"2020"	4881	1289653	378.5
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	"2019"	"2019"	4654	1292992	359.9
	"White"	"2106-3"	"Female"	"F"	"52 years"	"52"	"2020 "	"2020"	5122	1260399	406.4
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	"2019"	"2019"	5311	1322099	401.7
	"White"	"2106-3"	"Female"	"F"	"53 years"	"53"	"2020 "	"2020"	5646	1288497	438.2
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	"2019"	"2019"	6137	1426568	430.2
	"White"	"2106-3"	"Female"	"F"	"54 years"	"54"	"2020 "	"2020"	6336	1316926	481.1
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	"2019"	"2019"	6946	1482302	468.6
	"White"	"2106-3"	"Female"	"F"	"55 years"	"55"	"2020 "	"2020"	7261	1420300	511.2
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	"2019"	"2019"	7621	1500174	508.0
	"White"	"2106-3"	"Female"	"F"	"56 years"	"56"	"2020 "	"2020"	8164	1475070	553.5
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	"2019"	"2019"	8561	1520400	563.1
	"White"	"2106-3"	"Female"	"F"	"57 years"	"57"	"2020 "	"2020"	9113	1492296	610.7
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	"2019"	"2019"	9364	1560080	600.2
	"White"	"2106-3"	"Female"	"F"	"58 years"	"58"	"2020 "	"2020"	9896	1511894	654.5
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	"2019"	"2019"	9974	1562420	638.4
	"White"	"2106-3"	"Female"	"F"	"59 years"	"59"	"2020 "	"2020"	10908	1550666	703.4
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	"2019"	"2019"	10707	1535624	697.2
	"White"	"2106-3"	"Female"	"F"	"60 years"	"60"	"2020 "	"2020"	11878	1552245	765.2
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	"2019"	"2019"	11557	1544722	748.2
	"White"	"2106-3"	"Female"	"F"	"61 years"	"61"	"2020 "	"2020"	12501	1524677	819.9
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	"2019"	"2019"	12142	1536394	790.3
	"White"	"2106-3"	"Female"	"F"	"62 years"	"62"	"2020 "	"2020"	13389	1532819	873.5
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	"2019"	"2019"	12709	1484440	856.1
	"White"	"2106-3"	"Female"	"F"	"63 years"	"63"	"2020 "	"2020"	14433	1523667	947.3
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	"2019"	"2019"	13472	1480554	909.9
	"White"	"2106-3"	"Female"	"F"	"64 years"	"64"	"2020 "	"2020"	14782	1471254	1004.7
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	"2019"	"2019"	13644	1439848	947.6
	"White"	"2106-3"	"Female"	"F"	"65 years"	"65"	"2020 "	"2020"	15659	1466509	1067.8
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	"2019"	"2019"	14503	1396979	1038.2
	"White"	"2106-3"	"Female"	"F"	"66 years"	"66"	"2020 "	"2020"	16332	1425180	1146.0
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	"2019"	"2019"	14945	1350123	1106.9
	"White"	"2106-3"	"Female"	"F"	"67 years"	"67"	"2020 "	"2020"	16932	1381534	1225.6
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	"2019"	"2019"	15760	1307899	1205.0
	"White"	"2106-3"	"Female"	"F"	"68 years"	"68"	"2020 "	"2020"	18006	1333985	1349.8
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	"2019"	"2019"	16586	1268389	1307.6
	"White"	"2106-3"	"Female"	"F"	"69 years"	"69"	"2020 "	"2020"	18709	1290990	1449.2
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2019"	"2019"	18362	1248296	1471.0
	"White"	"2106-3"	"Female"	"F"	"70 years"	"70"	"2020 "	"2020"	19856	1250665	1587.6
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2019"	"2019"	20505	1244275	1647.9
	"White"	"2106-3"	"Female"	"F"	"71 years"	"71"	"2020 "	"2020"	21973	1228900	1788.0
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2019"	"2019"	23189	1326474	1748.2
	"White"	"2106-3"	"Female"	"F"	"72 years"	"72"	"2020 "	"2020"	24398	1222594	1995.6
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2019"	"2019"	19446	941680	2065.0
	"White"	"2106-3"	"Female"	"F"	"73 years"	"73"	"2020 "	"2020"	27554	1301254	2117.5
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2019"	"2019"	20131	932099	2159.7
	"White"	"2106-3"	"Female"	"F"	"74 years"	"74"	"2020 "	"2020"	23405	921554	2539.7
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2019"	"2019"	22421	916942	2445.2
	"White"	"2106-3"	"Female"	"F"	"75 years"	"75"	"2020 "	"2020"	24384	910356	2678.5
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2019"	"2019"	25159	948790	2651.7
	"White"	"2106-3"	"Female"	"F"	"76 years"	"76"	"2020 "	"2020"	26701	893066	2989.8
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2019"	"2019"	24152	812645	2972.0
	"White"	"2106-3"	"Female"	"F"	"77 years"	"77"	"2020 "	"2020"	29971	921370	3252.9
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2019"	"2019"	24206	734104	3297.4
	"White"	"2106-3"	"Female"	"F"	"78 years"	"78"	"2020 "	"2020"	29138	786365	3705.4
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2019"	"2019"	25060	682773	3670.3
	"White"	"2106-3"	"Female"	"F"	"79 years"	"79"	"2020 "	"2020"	29186	707683	4124.2
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	"2019"	"2019"	26245	637959	4113.9
	"White"	"2106-3"	"Female"	"F"	"80 years"	"80"	"2020 "	"2020"	30108	655249	4594.9
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	"2019"	"2019"	27651	605645	4565.5
	"White"	"2106-3"	"Female"	"F"	"81 years"	"81"	"2020 "	"2020"	31293	609145	5137.2
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	"2019"	"2019"	28645	549233	5215.5
	"White"	"2106-3"	"Female"	"F"	"82 years"	"82"	"2020 "	"2020"	33134	574929	5763.1
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	"2019"	"2019"	30160	514977	5856.6
	"White"	"2106-3"	"Female"	"F"	"83 years"	"83"	"2020 "	"2020"	33523	517822	6473.8
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	"2019"	"2019"	31257	486186	6429.0
	"White"	"2106-3"	"Female"	"F"	"84 years"	"84"	"2020 "	"2020"	35298	481802	7326.2
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	"2019"	"2019"	31176	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"85 years"	"85"	"2020 "	"2020"	36975	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	"2019"	"2019"	32986	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"86 years"	"86"	"2020 "	"2020"	36866	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	"2019"	"2019"	34675	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"87 years"	"87"	"2020 "	"2020"	38283	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	"2019"	"2019"	35782	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"88 years"	"88"	"2020 "	"2020"	39734	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	"2019"	"2019"	36966	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"89 years"	"89"	"2020 "	"2020"	40804	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	"2019"	"2019"	36221	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"90 years"	"90"	"2020 "	"2020"	41069	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	"2019"	"2019"	35714	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"91 years"	"91"	"2020 "	"2020"	39276	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	"2019"	"2019"	34298	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"92 years"	"92"	"2020 "	"2020"	38280	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	"2019"	"2019"	31543	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"93 years"	"93"	"2020 "	"2020"	36238	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	"2019"	"2019"	29264	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"94 years"	"94"	"2020 "	"2020"	32244	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	"2019"	"2019"	25428	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"95 years"	"95"	"2020 "	"2020"	28714	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	"2019"	"2019"	21573	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"96 years"	"96"	"2020 "	"2020"	24439	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	"2019"	"2019"	17709	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"97 years"	"97"	"2020 "	"2020"	19844	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	"2019"	"2019"	13774	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"98 years"	"98"	"2020 "	"2020"	15848	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	"2019"	"2019"	9940	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"99 years"	"99"	"2020 "	"2020"	12102	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"2019"	"2019"	20472	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"100+ years"	"100"	"2020 "	"2020"	23619	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2019"	"2019"	12	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	"2020 "	"2020"	16	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"2019"	"2019"	4900	1010139	485.1
	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"0"	"2020 "	"2020"	4567	973421	469.2
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"2019"	"2019"	394	1023467	38.5
	"White"	"2106-3"	"Male"	"M"	"1 year"	"1"	"2020 "	"2020"	333	980743	34.0
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"2019"	"2019"	241	1045177	23.1
	"White"	"2106-3"	"Male"	"M"	"2 years"	"2"	"2020 "	"2020"	249	1002634	24.8
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"2019"	"2019"	189	1058209	17.9
	"White"	"2106-3"	"Male"	"M"	"3 years"	"3"	"2020 "	"2020"	204	1022843	19.9
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"2019"	"2019"	150	1072781	14.0
	"White"	"2106-3"	"Male"	"M"	"4 years"	"4"	"2020 "	"2020"	154	1058710	14.5
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"2019"	"2019"	129	1074954	12.0
	"White"	"2106-3"	"Male"	"M"	"5 years"	"5"	"2020 "	"2020"	153	1069319	14.3
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"2019"	"2019"	104	1068308	9.7
	"White"	"2106-3"	"Male"	"M"	"6 years"	"6"	"2020 "	"2020"	114	1072162	10.6
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"2019"	"2019"	121	1071332	11.3
	"White"	"2106-3"	"Male"	"M"	"7 years"	"7"	"2020 "	"2020"	114	1065843	10.7
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"2019"	"2019"	133	1080393	12.3
	"White"	"2106-3"	"Male"	"M"	"8 years"	"8"	"2020 "	"2020"	93	1069243	8.7
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"2019"	"2019"	107	1074043	10.0
	"White"	"2106-3"	"Male"	"M"	"9 years"	"9"	"2020 "	"2020"	111	1079116	10.3
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"2019"	"2019"	131	1077685	12.2
	"White"	"2106-3"	"Male"	"M"	"10 years"	"10"	"2020 "	"2020"	134	1074929	12.5
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"2019"	"2019"	157	1111123	14.1
	"White"	"2106-3"	"Male"	"M"	"11 years"	"11"	"2020 "	"2020"	154	1079105	14.3
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"2019"	"2019"	202	1124258	18.0
	"White"	"2106-3"	"Male"	"M"	"12 years"	"12"	"2020 "	"2020"	159	1112399	14.3
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"2019"	"2019"	209	1128534	18.5
	"White"	"2106-3"	"Male"	"M"	"13 years"	"13"	"2020 "	"2020"	257	1125536	22.8
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"2019"	"2019"	265	1134841	23.4
	"White"	"2106-3"	"Male"	"M"	"14 years"	"14"	"2020 "	"2020"	326	1129671	28.9
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"2019"	"2019"	376	1153133	32.6
	"White"	"2106-3"	"Male"	"M"	"15 years"	"15"	"2020 "	"2020"	423	1135749	37.2
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"2019"	"2019"	504	1150593	43.8
	"White"	"2106-3"	"Male"	"M"	"16 years"	"16"	"2020 "	"2020"	605	1154076	52.4
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"2019"	"2019"	566	1149049	49.3
	"White"	"2106-3"	"Male"	"M"	"17 years"	"17"	"2020 "	"2020"	706	1151800	61.3
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"2019"	"2019"	863	1183377	72.9
	"White"	"2106-3"	"Male"	"M"	"18 years"	"18"	"2020 "	"2020"	983	1150489	85.4
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"2019"	"2019"	1026	1210069	84.8
	"White"	"2106-3"	"Male"	"M"	"19 years"	"19"	"2020 "	"2020"	1172	1184636	98.9
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"2019"	"2019"	1161	1203313	96.5
	"White"	"2106-3"	"Male"	"M"	"20 years"	"20"	"2020 "	"2020"	1288	1210940	106.4
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"2019"	"2019"	1467	1205176	121.7
	"White"	"2106-3"	"Male"	"M"	"21 years"	"21"	"2020 "	"2020"	1564	1203799	129.9
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"2019"	"2019"	1454	1210950	120.1
	"White"	"2106-3"	"Male"	"M"	"22 years"	"22"	"2020 "	"2020"	1581	1205417	131.2
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"2019"	"2019"	1516	1229186	123.3
	"White"	"2106-3"	"Male"	"M"	"23 years"	"23"	"2020 "	"2020"	1670	1211180	137.9
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"2019"	"2019"	1605	1254620	127.9
	"White"	"2106-3"	"Male"	"M"	"24 years"	"24"	"2020 "	"2020"	1860	1229851	151.2
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"2019"	"2019"	1835	1275050	143.9
	"White"	"2106-3"	"Male"	"M"	"25 years"	"25"	"2020 "	"2020"	2009	1255746	160.0
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"2019"	"2019"	1964	1295534	151.6
	"White"	"2106-3"	"Male"	"M"	"26 years"	"26"	"2020 "	"2020"	2202	1276625	172.5
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"2019"	"2019"	2117	1330172	159.2
	"White"	"2106-3"	"Male"	"M"	"27 years"	"27"	"2020 "	"2020"	2335	1297410	180.0
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"2019"	"2019"	2237	1357039	164.8
	"White"	"2106-3"	"Male"	"M"	"28 years"	"28"	"2020 "	"2020"	2591	1332006	194.5
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2019"	"2019"	2425	1358009	178.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2020 "	"2020"	2786	1358723	205.0
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2019"	"2019"	2452	1312401	186.8
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2020 "	"2020"	2967	1359380	218.3
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2019"	"2019"	2526	1283835	196.8
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2020 "	"2020"	3076	1313626	234.2
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2019"	"2019"	2478	1269768	195.2
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2020 "	"2020"	3084	1284997	240.0
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2019"	"2019"	2598	1277043	203.4
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2020 "	"2020"	3212	1270799	252.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2019"	"2019"	2737	1284975	213.0
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2020 "	"2020"	3334	1277840	260.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2019"	"2019"	2795	1239734	225.5
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2020 "	"2020"	3354	1285261	261.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2019"	"2019"	2915	1257715	231.8
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2020 "	"2020"	3486	1239469	281.2
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2019"	"2019"	3037	1255024	242.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2020 "	"2020"	3649	1257082	290.3
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2019"	"2019"	3228	1244481	259.4
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2020 "	"2020"	3685	1254096	293.8
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2019"	"2019"	3243	1261956	257.0
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2020 "	"2020"	3976	1243085	319.8
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"2019"	"2019"	3427	1187508	288.6
	"White"	"2106-3"	"Male"	"M"	"40 years"	"40"	"2020 "	"2020"	4144	1260058	328.9
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"2019"	"2019"	3220	1162184	277.1
	"White"	"2106-3"	"Male"	"M"	"41 years"	"41"	"2020 "	"2020"	4033	1185708	340.1
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"2019"	"2019"	3422	1147310	298.3
	"White"	"2106-3"	"Male"	"M"	"42 years"	"42"	"2020 "	"2020"	3995	1160322	344.3
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"2019"	"2019"	3271	1106877	295.5
	"White"	"2106-3"	"Male"	"M"	"43 years"	"43"	"2020 "	"2020"	4123	1145299	360.0
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"2019"	"2019"	3603	1152092	312.7
	"White"	"2106-3"	"Male"	"M"	"44 years"	"44"	"2020 "	"2020"	4093	1104485	370.6
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"2019"	"2019"	3780	1115402	338.9
	"White"	"2106-3"	"Male"	"M"	"45 years"	"45"	"2020 "	"2020"	4500	1149192	391.6
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"2019"	"2019"	4242	1136851	373.1
	"White"	"2106-3"	"Male"	"M"	"46 years"	"46"	"2020 "	"2020"	4706	1112283	423.1
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"2019"	"2019"	4853	1219187	398.1
	"White"	"2106-3"	"Male"	"M"	"47 years"	"47"	"2020 "	"2020"	5221	1133495	460.6
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"2019"	"2019"	5646	1325738	425.9
	"White"	"2106-3"	"Male"	"M"	"48 years"	"48"	"2020 "	"2020"	6017	1215169	495.2
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"2019"	"2019"	6034	1353090	445.9
	"White"	"2106-3"	"Male"	"M"	"49 years"	"49"	"2020 "	"2020"	6945	1320459	526.0
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"2019"	"2019"	6415	1289697	497.4
	"White"	"2106-3"	"Male"	"M"	"50 years"	"50"	"2020 "	"2020"	7636	1346958	566.9
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	"2019"	"2019"	6955	1258798	552.5
	"White"	"2106-3"	"Male"	"M"	"51 years"	"51"	"2020 "	"2020"	7964	1283277	620.6
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	"2019"	"2019"	7598	1277164	594.9
	"White"	"2106-3"	"Male"	"M"	"52 years"	"52"	"2020 "	"2020"	8468	1252006	676.4
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	"2019"	"2019"	8277	1303264	635.1
	"White"	"2106-3"	"Male"	"M"	"53 years"	"53"	"2020 "	"2020"	9195	1269528	724.3
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	"2019"	"2019"	9834	1400082	702.4
	"White"	"2106-3"	"Male"	"M"	"54 years"	"54"	"2020 "	"2020"	10220	1294576	789.4
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	"2019"	"2019"	11265	1444654	779.8
	"White"	"2106-3"	"Male"	"M"	"55 years"	"55"	"2020 "	"2020"	11832	1389938	851.3
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	"2019"	"2019"	12212	1453802	840.0
	"White"	"2106-3"	"Male"	"M"	"56 years"	"56"	"2020 "	"2020"	13563	1433060	946.4
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	"2019"	"2019"	13413	1467114	914.2
	"White"	"2106-3"	"Male"	"M"	"57 years"	"57"	"2020 "	"2020"	14519	1440874	1007.7
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	"2019"	"2019"	14600	1499400	973.7
	"White"	"2106-3"	"Male"	"M"	"58 years"	"58"	"2020 "	"2020"	15851	1452698	1091.1
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	"2019"	"2019"	15650	1504843	1040.0
	"White"	"2106-3"	"Male"	"M"	"59 years"	"59"	"2020 "	"2020"	17454	1483330	1176.7
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	"2019"	"2019"	16502	1465290	1126.2
	"White"	"2106-3"	"Male"	"M"	"60 years"	"60"	"2020 "	"2020"	18863	1487792	1267.9
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	"2019"	"2019"	17884	1465831	1220.1
	"White"	"2106-3"	"Male"	"M"	"61 years"	"61"	"2020 "	"2020"	19934	1447562	1377.1
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	"2019"	"2019"	19069	1449476	1315.6
	"White"	"2106-3"	"Male"	"M"	"62 years"	"62"	"2020 "	"2020"	21308	1446598	1473.0
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	"2019"	"2019"	19868	1390522	1428.8
	"White"	"2106-3"	"Male"	"M"	"63 years"	"63"	"2020 "	"2020"	22556	1428414	1579.1
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	"2019"	"2019"	20519	1380504	1486.3
	"White"	"2106-3"	"Male"	"M"	"64 years"	"64"	"2020 "	"2020"	23307	1368719	1702.8
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2019"	"2019"	21197	1328214	1595.9
	"White"	"2106-3"	"Male"	"M"	"65 years"	"65"	"2020 "	"2020"	23975	1358028	1765.4
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2019"	"2019"	21943	1281108	1712.8
	"White"	"2106-3"	"Male"	"M"	"66 years"	"66"	"2020 "	"2020"	25060	1305277	1919.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2019"	"2019"	22540	1235803	1823.9
	"White"	"2106-3"	"Male"	"M"	"67 years"	"67"	"2020 "	"2020"	25456	1257282	2024.7
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2019"	"2019"	22920	1186708	1931.4
	"White"	"2106-3"	"Male"	"M"	"68 years"	"68"	"2020 "	"2020"	26392	1210993	2179.4
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2019"	"2019"	23408	1152192	2031.6
	"White"	"2106-3"	"Male"	"M"	"69 years"	"69"	"2020 "	"2020"	26772	1161524	2304.9
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2019"	"2019"	25085	1125835	2228.1
	"White"	"2106-3"	"Male"	"M"	"70 years"	"70"	"2020 "	"2020"	27832	1126169	2471.4
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2019"	"2019"	27049	1118541	2418.2
	"White"	"2106-3"	"Male"	"M"	"71 years"	"71"	"2020 "	"2020"	29667	1098861	2699.8
