"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2014"	"2014"	1557	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2015"	"2015"	1562	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2016"	"2016"	1587	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2017"	"2017"	1636	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"90 years"	"90"	"2018"	"2018"	1651	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2014"	"2014"	1316	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2015"	"2015"	1405	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2016"	"2016"	1368	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2017"	"2017"	1400	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"91 years"	"91"	"2018"	"2018"	1485	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2014"	"2014"	1119	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2015"	"2015"	1152	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2016"	"2016"	1246	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2017"	"2017"	1288	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"92 years"	"92"	"2018"	"2018"	1274	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2014"	"2014"	881	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2015"	"2015"	961	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2016"	"2016"	1051	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2017"	"2017"	1038	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"93 years"	"93"	"2018"	"2018"	1069	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2014"	"2014"	719	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2015"	"2015"	804	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2016"	"2016"	843	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2017"	"2017"	858	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"94 years"	"94"	"2018"	"2018"	892	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2014"	"2014"	557	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2015"	"2015"	705	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2016"	"2016"	668	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2017"	"2017"	713	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"95 years"	"95"	"2018"	"2018"	723	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2014"	"2014"	455	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2015"	"2015"	472	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2016"	"2016"	561	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2017"	"2017"	550	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"96 years"	"96"	"2018"	"2018"	588	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2014"	"2014"	345	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2015"	"2015"	326	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2016"	"2016"	342	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2017"	"2017"	406	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"97 years"	"97"	"2018"	"2018"	382	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2014"	"2014"	258	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2015"	"2015"	245	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2016"	"2016"	286	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2017"	"2017"	290	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"98 years"	"98"	"2018"	"2018"	317	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2014"	"2014"	163	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2015"	"2015"	170	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2016"	"2016"	172	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2017"	"2017"	222	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"99 years"	"99"	"2018"	"2018"	218	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2014"	"2014"	371	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2015"	"2015"	383	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2016"	"2016"	394	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2017"	"2017"	389	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"100+ years"	"100"	"2018"	"2018"	400	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2014"	"2014"	16	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2015"	"2015"	12	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2017"	"2017"	10	Not Applicable	Not Applicable
	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	"2018"	"2018"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2014"	"2014"	4540	1006751	451.0
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2015"	"2015"	4519	1013973	445.7
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2016"	"2016"	4424	1008535	438.7
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2017"	"2017"	4078	995944	409.5
	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"0"	"2018"	"2018"	4047	973081	415.9
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2014"	"2014"	327	1004415	32.6
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2015"	"2015"	328	1005904	32.6
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2016"	"2016"	333	1008055	33.0
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2017"	"2017"	286	999575	28.6
	"White"	"2106-3"	"Female"	"F"	"1 year"	"1"	"2018"	"2018"	286	986994	29.0
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2014"	"2014"	210	1007991	20.8
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2015"	"2015"	217	1006853	21.6
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2016"	"2016"	233	1010996	23.0
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2017"	"2017"	183	1013520	18.1
	"White"	"2106-3"	"Female"	"F"	"2 years"	"2"	"2018"	"2018"	216	1000315	21.6
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2014"	"2014"	144	1014907	14.2
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2015"	"2015"	148	1009834	14.7
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2016"	"2016"	152	1008587	15.1
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2017"	"2017"	159	1013144	15.7
	"White"	"2106-3"	"Female"	"F"	"3 years"	"3"	"2018"	"2018"	140	1013904	13.8
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2014"	"2014"	135	1019717	13.2
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2015"	"2015"	119	1016627	11.7
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2016"	"2016"	147	1011507	14.5
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2017"	"2017"	123	1010287	12.2
	"White"	"2106-3"	"Female"	"F"	"4 years"	"4"	"2018"	"2018"	116	1013651	11.4
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2014"	"2014"	124	1026415	12.1
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2015"	"2015"	104	1021011	10.2
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2016"	"2016"	114	1018325	11.2
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2017"	"2017"	95	1012971	9.4
	"White"	"2106-3"	"Female"	"F"	"5 years"	"5"	"2018"	"2018"	120	1011080	11.9
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2014"	"2014"	88	1059039	8.3
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2015"	"2015"	127	1027443	12.4
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2016"	"2016"	99	1022115	9.7
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2017"	"2017"	94	1019522	9.2
	"White"	"2106-3"	"Female"	"F"	"6 years"	"6"	"2018"	"2018"	87	1013879	8.6
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2014"	"2014"	94	1069513	8.8
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2015"	"2015"	93	1059987	8.8
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2016"	"2016"	98	1028354	9.5
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2017"	"2017"	103	1022118	10.1
	"White"	"2106-3"	"Female"	"F"	"7 years"	"7"	"2018"	"2018"	73	1020500	7.2
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2014"	"2014"	99	1070398	9.2
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2015"	"2015"	113	1070281	10.6
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2016"	"2016"	94	1060840	8.9
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2017"	"2017"	104	1027991	10.1
	"White"	"2106-3"	"Female"	"F"	"8 years"	"8"	"2018"	"2018"	100	1023033	9.8
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2014"	"2014"	91	1078986	8.4
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2015"	"2015"	86	1071106	8.0
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2016"	"2016"	104	1071045	9.7
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2017"	"2017"	96	1060545	9.1
	"White"	"2106-3"	"Female"	"F"	"9 years"	"9"	"2018"	"2018"	90	1028659	8.7
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2014"	"2014"	88	1095282	8.0
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2015"	"2015"	74	1079724	6.9
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2016"	"2016"	79	1071646	7.4
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2017"	"2017"	96	1070692	9.0
	"White"	"2106-3"	"Female"	"F"	"10 years"	"10"	"2018"	"2018"	89	1061058	8.4
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2014"	"2014"	82	1092831	7.5
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2015"	"2015"	95	1095854	8.7
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2016"	"2016"	108	1079953	10.0
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2017"	"2017"	112	1071164	10.5
	"White"	"2106-3"	"Female"	"F"	"11 years"	"11"	"2018"	"2018"	102	1071018	9.5
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2014"	"2014"	104	1091971	9.5
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2015"	"2015"	116	1093514	10.6
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2016"	"2016"	116	1096149	10.6
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2017"	"2017"	112	1079595	10.4
	"White"	"2106-3"	"Female"	"F"	"12 years"	"12"	"2018"	"2018"	113	1071639	10.5
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2014"	"2014"	141	1123088	12.6
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2015"	"2015"	176	1092682	16.1
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2016"	"2016"	129	1093641	11.8
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2017"	"2017"	160	1095657	14.6
	"White"	"2106-3"	"Female"	"F"	"13 years"	"13"	"2018"	"2018"	156	1080262	14.4
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2014"	"2014"	153	1144355	13.4
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2015"	"2015"	217	1123709	19.3
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2016"	"2016"	215	1092786	19.7
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2017"	"2017"	182	1093172	16.6
	"White"	"2106-3"	"Female"	"F"	"14 years"	"14"	"2018"	"2018"	170	1096364	15.5
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2014"	"2014"	216	1137802	19.0
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2015"	"2015"	216	1145228	18.9
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2016"	"2016"	201	1124157	17.9
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2017"	"2017"	227	1092458	20.8
	"White"	"2106-3"	"Female"	"F"	"15 years"	"15"	"2018"	"2018"	199	1093885	18.2
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2014"	"2014"	267	1141311	23.4
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2015"	"2015"	309	1139268	27.1
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2016"	"2016"	302	1146093	26.4
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2017"	"2017"	305	1124269	27.1
	"White"	"2106-3"	"Female"	"F"	"16 years"	"16"	"2018"	"2018"	281	1093305	25.7
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2014"	"2014"	314	1150981	27.3
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2015"	"2015"	317	1143165	27.7
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2016"	"2016"	356	1140267	31.2
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2017"	"2017"	327	1146450	28.5
	"White"	"2106-3"	"Female"	"F"	"17 years"	"17"	"2018"	"2018"	341	1125270	30.3
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2014"	"2014"	382	1161538	32.9
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2015"	"2015"	441	1153438	38.2
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2016"	"2016"	425	1144547	37.1
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2017"	"2017"	404	1140798	35.4
	"White"	"2106-3"	"Female"	"F"	"18 years"	"18"	"2018"	"2018"	406	1147554	35.4
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2014"	"2014"	438	1183428	37.0
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2015"	"2015"	481	1164321	41.3
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2016"	"2016"	460	1155079	39.8
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2017"	"2017"	435	1144817	38.0
	"White"	"2106-3"	"Female"	"F"	"19 years"	"19"	"2018"	"2018"	457	1141738	40.0
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2014"	"2014"	483	1203434	40.1
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2015"	"2015"	489	1186294	41.2
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2016"	"2016"	513	1165719	44.0
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2017"	"2017"	507	1154722	43.9
	"White"	"2106-3"	"Female"	"F"	"20 years"	"20"	"2018"	"2018"	509	1145604	44.4
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2014"	"2014"	552	1221433	45.2
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2015"	"2015"	537	1206111	44.5
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2016"	"2016"	592	1187423	49.9
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2017"	"2017"	613	1165093	52.6
	"White"	"2106-3"	"Female"	"F"	"21 years"	"21"	"2018"	"2018"	536	1155517	46.4
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2014"	"2014"	638	1263007	50.5
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2015"	"2015"	609	1223970	49.8
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2016"	"2016"	648	1207329	53.7
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2017"	"2017"	639	1186592	53.9
	"White"	"2106-3"	"Female"	"F"	"22 years"	"22"	"2018"	"2018"	609	1165848	52.2
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2014"	"2014"	590	1305499	45.2
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2015"	"2015"	657	1265433	51.9
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2016"	"2016"	661	1225396	53.9
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2017"	"2017"	718	1206560	59.5
	"White"	"2106-3"	"Female"	"F"	"23 years"	"23"	"2018"	"2018"	644	1187614	54.2
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2014"	"2014"	652	1314562	49.6
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2015"	"2015"	727	1308519	55.6
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2016"	"2016"	712	1267760	56.2
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2017"	"2017"	747	1224949	61.0
	"White"	"2106-3"	"Female"	"F"	"24 years"	"24"	"2018"	"2018"	711	1208089	58.9
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2014"	"2014"	685	1270114	53.9
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2015"	"2015"	807	1317827	61.2
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2016"	"2016"	837	1310971	63.8
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2017"	"2017"	834	1266624	65.8
	"White"	"2106-3"	"Female"	"F"	"25 years"	"25"	"2018"	"2018"	721	1226082	58.8
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2014"	"2014"	764	1251133	61.1
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2015"	"2015"	761	1273288	59.8
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2016"	"2016"	897	1320042	68.0
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2017"	"2017"	854	1310068	65.2
	"White"	"2106-3"	"Female"	"F"	"26 years"	"26"	"2018"	"2018"	873	1267743	68.9
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2014"	"2014"	742	1234333	60.1
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2015"	"2015"	819	1254122	65.3
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2016"	"2016"	972	1275004	76.2
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2017"	"2017"	1017	1319228	77.1
	"White"	"2106-3"	"Female"	"F"	"27 years"	"27"	"2018"	"2018"	950	1310882	72.5
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2014"	"2014"	834	1246805	66.9
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2015"	"2015"	886	1237158	71.6
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2016"	"2016"	972	1255335	77.4
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2017"	"2017"	1097	1274104	86.1
	"White"	"2106-3"	"Female"	"F"	"28 years"	"28"	"2018"	"2018"	1060	1319651	80.3
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2014"	"2014"	909	1262497	72.0
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2015"	"2015"	979	1249320	78.4
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2016"	"2016"	1016	1238018	82.1
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2017"	"2017"	1069	1254497	85.2
	"White"	"2106-3"	"Female"	"F"	"29 years"	"29"	"2018"	"2018"	1083	1274550	85.0
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2014"	"2014"	870	1223593	71.1
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2015"	"2015"	981	1264705	77.6
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2016"	"2016"	1105	1249817	88.4
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2017"	"2017"	1147	1237221	92.7
	"White"	"2106-3"	"Female"	"F"	"30 years"	"30"	"2018"	"2018"	1197	1254758	95.4
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2014"	"2014"	967	1244956	77.7
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2015"	"2015"	1062	1225623	86.6
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2016"	"2016"	1237	1265046	97.8
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2017"	"2017"	1243	1248906	99.5
	"White"	"2106-3"	"Female"	"F"	"31 years"	"31"	"2018"	"2018"	1167	1237059	94.3
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2014"	"2014"	1038	1244320	83.4
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2015"	"2015"	1169	1246642	93.8
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2016"	"2016"	1253	1225972	102.2
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2017"	"2017"	1315	1263817	104.0
	"White"	"2106-3"	"Female"	"F"	"32 years"	"32"	"2018"	"2018"	1298	1248339	104.0
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2014"	"2014"	1155	1235602	93.5
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2015"	"2015"	1207	1245579	96.9
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2016"	"2016"	1282	1246904	102.8
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2017"	"2017"	1405	1224666	114.7
	"White"	"2106-3"	"Female"	"F"	"33 years"	"33"	"2018"	"2018"	1365	1263298	108.1
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2014"	"2014"	1160	1246797	93.0
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2015"	"2015"	1225	1236705	99.1
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2016"	"2016"	1358	1245580	109.0
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2017"	"2017"	1423	1245410	114.3
	"White"	"2106-3"	"Female"	"F"	"34 years"	"34"	"2018"	"2018"	1349	1224144	110.2
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2014"	"2014"	1248	1178633	105.9
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2015"	"2015"	1300	1247523	104.2
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2016"	"2016"	1509	1236508	122.0
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2017"	"2017"	1513	1244113	121.6
	"White"	"2106-3"	"Female"	"F"	"35 years"	"35"	"2018"	"2018"	1464	1244657	117.6
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2014"	"2014"	1265	1156731	109.4
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2015"	"2015"	1384	1179146	117.4
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2016"	"2016"	1537	1247135	123.2
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2017"	"2017"	1541	1235031	124.8
	"White"	"2106-3"	"Female"	"F"	"36 years"	"36"	"2018"	"2018"	1614	1242931	129.9
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2014"	"2014"	1367	1144498	119.4
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2015"	"2015"	1401	1157169	121.1
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2016"	"2016"	1513	1178288	128.4
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2017"	"2017"	1684	1245831	135.2
	"White"	"2106-3"	"Female"	"F"	"37 years"	"37"	"2018"	"2018"	1610	1233726	130.5
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2014"	"2014"	1364	1105025	123.4
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2015"	"2015"	1455	1144828	127.1
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2016"	"2016"	1647	1156164	142.5
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2017"	"2017"	1604	1176974	136.3
	"White"	"2106-3"	"Female"	"F"	"38 years"	"38"	"2018"	"2018"	1696	1244437	136.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2014"	"2014"	1437	1146803	125.3
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2015"	"2015"	1454	1105063	131.6
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2016"	"2016"	1568	1143692	137.1
	"White"	"2106-3"	"Female"	"F"	"39 years"	"39"	"2017"	"2017"	1724	1154701	149.3
